id,publishedDate,title,url,description,source,tags,crawlDate,tickers
94360861,2026-04-09T12:11:33.209000Z,"From OpenAI to Nvidia, firms channel billions into AI infrastructure as demand booms",https://www.reuters.com/business/autos-transportation/companies-pouring-billions-advance-ai-infrastructure-2026-04-09/,,reuters.com,"['2025:Ml_Kcn3L40Rl', '2025:Ml_Kcn3L40Rl:1', '2025:Ml_Kcn3L40Rl:2', '2025:Ml_Kcn3L40Rm', '2025:Ml_Kcn3L40Rm:1', '2025:Ml_Kcn3Lh13J', '2025:Ml_Kcn3Lh13J:1', '2025:Ml_Kcn3Lh13J:10', '2025:Ml_Kcn3Lh13J:11', '2025:Ml_Kcn3Lh13J:12', '2025:Ml_Kcn3Lh13J:13', '2025:Ml_Kcn3Lh13J:2', '2025:Ml_Kcn3Lh13J:3', '2025:Ml_Kcn3Lh13J:4', '2025:Ml_Kcn3Lh13J:5', '2025:Ml_Kcn3Lh13J:6', '2025:Ml_Kcn3Lh13J:7', '2025:Ml_Kcn3Lh13J:8', '2025:Ml_Kcn3Lh13J:9', '2025:Ml_Kcn3Lh13K', '2025:Ml_Kcn3Lh13K:1', '2025:Ml_Kcn3Lh13K:10', '2025:Ml_Kcn3Lh13K:2', '2025:Ml_Kcn3Lh13K:3', '2025:Ml_Kcn3Lh13K:4', '2025:Ml_Kcn3Lh13K:5', '2025:Ml_Kcn3Lh13K:6', '2025:Ml_Kcn3Lh13K:7', '2025:Ml_Kcn3Lh13K:8', '2025:Ml_Kcn3Lh13K:9', '2025:Ml_L3N3V91Ew', '2025:Ml_L3N3Vu0Lo', '2025:Ml_L3N3Vw0Wc', '2025:Ml_L4N3Wf0Yj', '2025:Ml_L4N3Wq1Q1', '2025:Ml_L4N3Wu1Bi', '2025:Ml_L4N3Xn0So', '2025:Ml_L6N3Xw09G', '2025:Ml_L6N3Y0094', '2026:Ml_L4N3Zk105', '2026:Ml_L4N3Zq1Ar', '2026:Ml_L4N40S0Ws', '2026:Ml_L4N40S0Ws:120809981', 'Consumer Cyclical', 'Financial Services', 'Guid:Tag:Reuters.Com', 'Real Estate', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kcn3L40Rl', 'Usn:Kcn3L40Rm', 'Usn:Kcn3Lh13J', 'Usn:Kcn3Lh13K', 'Usn:L3N3V91Ew', 'Usn:L3N3Vu0Lo', 'Usn:L3N3Vw0Wc', 'Usn:L4N3Wf0Yj', 'Usn:L4N3Wq1Q1', 'Usn:L4N3Wu1Bi', 'Usn:L4N3Xn0So', 'Usn:L4N3Zk105', 'Usn:L4N3Zq1Ar', 'Usn:L4N40S0Ws', 'Usn:L6N3Xw09G', 'Usn:L6N3Y0094', 'Vguid:Tag:Reuters.Com']",2026-04-09T12:30:46.397235Z,"['amd', 'amzn', 'avgo', 'blk', 'cohr', 'corz', 'crwv', 'dbrg', 'dis', 'googl', 'intc', 'lite', 'meta', 'msft', 'nbis', 'nvda', 'orcl', 'tsla']"
94360248,2026-04-09T12:01:38.555000Z,"OpenAI projects $2.5 billion in ad revenue this year, $100 billion by 2030, Axios reports",https://www.reuters.com/business/media-telecom/openai-projects-25-billion-ad-revenue-this-year-100-billion-by-2030-axios-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm16Q', '2026:Ml_Kbn3Qm16Q:1', '2026:Ml_Kbn3Qm16Q:2', '2026:Ml_Kbn3Qm16R', '2026:Ml_Kbn3Qm16R:1', '2026:Ml_Kbn3Qm16R:2', '2026:Ml_L4N40S0O7', '2026:Ml_L4N40S0O7:1298741181', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Qm16Q', 'Usn:Kbn3Qm16R', 'Usn:L4N40S0O7', 'Vguid:Tag:Reuters.Com']",2026-04-09T12:11:58.317650Z,"['googl', 'meta']"
94359115,2026-04-09T11:19:45.552000Z,Coreweave Expands Meta Deal for AI Computing to $21 Billion,https://www.bloomberg.com/news/articles/2026-04-09/coreweave-expands-meta-deal-for-ai-computing-to-21-billion,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-09T11:29:20.707216Z,"['crwv', 'meta', 'nbis', 'nvda']"
94359554,2026-04-09T11:14:23.050000Z,CoreWeave signs $21 billion AI cloud deal with Meta,https://www.reuters.com/business/coreweave-signs-21-billion-ai-cloud-deal-with-meta-2026-04-09/,,reuters.com,"['2026:Ml_Kbn3Qm11Y', '2026:Ml_Kbn3Qm11Y:1', '2026:Ml_Kbn3Qm11Y:2', '2026:Ml_Kbn3Qm11Y:3', '2026:Ml_Kbn3Qm11Z', '2026:Ml_Kbn3Qm11Z:1', '2026:Ml_Kbn3Qm11Z:2', '2026:Ml_Kbn3Qm11Z:3', '2026:Ml_L4N40S0Th', '2026:Ml_L4N40S0Ts', '2026:Ml_L4N40S0Ts:1683847012', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Unknown Sector', 'Usn:Kbn3Qm11Y', 'Usn:Kbn3Qm11Z', 'Usn:L4N40S0Th', 'Usn:L4N40S0Ts', 'Vguid:Tag:Reuters.Com']",2026-04-09T11:46:55.634766Z,"['crwv', 'meta']"
94357890,2026-04-09T10:36:37.203000Z,Nvidia Shares Near Level Where Technical Traders See a Breakout,https://www.bloomberg.com/news/articles/2026-04-09/nvidia-shares-near-level-where-technical-traders-see-a-breakout,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-09T10:48:24.579038Z,"['meta', 'nvda']"
94353863,2026-04-09T05:51:37.089000Z,"Tata Consultancy Will See Outsized Move on Results, Options Show",https://www.bloomberg.com/news/articles/2026-04-09/tata-consultancy-will-see-outsized-move-on-results-options-show,,bloomberg.com,"['Stock', 'Technology', 'Tiingo Top']",2026-04-09T06:06:44.495171Z,['meta']
94352503,2026-04-09T04:00:17.932000Z,"UAE’s AI Champion Presses On With Expansion, Looking Past Iran War",https://www.bloomberg.com/news/articles/2026-04-09/uae-s-g42-ai-champion-pushes-on-with-data-center-for-openai,,bloomberg.com,"['Consumer Cyclical', 'Healthcare', 'Iran', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-09T04:02:30.078058Z,"['amzn', 'crwv', 'ilmn', 'meta', 'nvda']"
94349577,2026-04-08T23:11:53.455000Z,Pimco Seeks to Sell Parts of $14 Billion Oracle Data Center Debt,https://www.bloomberg.com/news/articles/2026-04-08/pimco-seeks-to-sell-parts-of-14-billion-oracle-data-center-debt,,bloomberg.com,"['Financial Services', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-08T23:20:22.413168Z,"['bac', 'bx', 'meta', 'orcl', 'owl']"
94349277,2026-04-08T22:57:42.060000Z,Global Markets on Edge as Iran Says Ceasefire Violated,https://www.bloomberg.com/news/newsletters/2026-04-08/ceasefire-under-threat-droneshield-santos-lng-australia-briefing,,bloomberg.com,"['Financial Services', 'Iran', 'Stock', 'Technology', 'Tiingo Top', 'Unknown Sector']",2026-04-08T23:00:35.088386Z,"['mco', 'meta', 'owl']"
94348892,2026-04-08T22:17:00.303000Z,US Futures Waver as Iran Says Ceasefire Violated: Markets Wrap,https://www.bloomberg.com/news/articles/2026-04-08/stock-market-today-dow-s-p-live-updates,,bloomberg.com,"['Energy', 'Industrials', 'Iran', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08T22:30:31.151819Z,"['dal', 'meta', 'xom']"
94348285,2026-04-08T21:01:29.151000Z,World’s Richest Notch Second-Biggest One-Day Gain on Iran Tumult,https://www.bloomberg.com/news/articles/2026-04-08/world-s-richest-notch-second-biggest-one-day-gain-on-iran-tumult,,bloomberg.com,"['Iran', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08T21:53:17.616399Z,"['googl', 'meta']"
94347168,2026-04-08T21:00:04.811000Z,Singapore’s New Worker Dorm Tests Government’s Public Health Pledge,https://www.bloomberg.com/news/articles/2026-04-08/singapore-dormitory-tests-pledge-to-improve-migrant-worker-housing-post-covid,,bloomberg.com,"['Financial Services', 'Singapore', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08T21:02:51.486972Z,"['bx', 'meta']"
94345123,2026-04-08T20:00:06.880000Z,India’s Equity ManiaMeetsIts Match in Psychology,https://www.bloomberg.com/opinion/articles/2026-04-08/iran-ceasefire-won-t-help-india-s-waning-equity-mania,,bloomberg.com,"['Consumer Defensive', 'India', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08T20:05:31.933301Z,"['googl', 'meta', 'wmt']"
94344149,2026-04-08T19:10:54.199000Z,Meta revela 1 modelo de IA de equipe de superinteligncia,https://www.reuters.com/pt/tecnologia/WEYTMSRIMVJGBHUCEL4YAZDW24-2026-04-08/,,reuters.com,"['2026:Ml_Kbn3Ql29Z', '2026:Ml_Kbn3Ql29Z:1', '2026:Ml_Kbn3Ql2A0', '2026:Ml_Kbn3Ql2A0:1', '2026:Ml_L6N40R1Dv', '2026:Ml_L6N40R1Dv:1017806345', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Ql29Z', 'Usn:Kbn3Ql2A0', 'Usn:L6N40R1Dv', 'Vguid:Tag:Reuters.Com']",2026-04-08T19:25:24.931955Z,['meta']
94341916,2026-04-08T17:47:26.641000Z,ICE’s Phone Spyware Plans Face Questions From US Lawmaker,https://www.bloomberg.com/news/newsletters/2026-04-08/ice-s-phone-spyware-plans-face-questions-from-us-lawmaker,,bloomberg.com,"['Consumer Cyclical', 'Stock', 'Technology', 'Tiingo Top']",2026-04-08T17:51:27.851628Z,"['aapl', 'amzn', 'csco', 'meta', 'msft']"
94340161,2026-04-08T16:42:09.535000Z,Meta revela primeiro modelo de IA de sua equipe de superinteligncia,https://www.reuters.com/pt/tecnologia/STNLLTD3VBOKPJ6DROJ3J5F4JI-2026-04-08/,,reuters.com,"['2026:Ml_Kbn3Ql1Zl', '2026:Ml_Kbn3Ql1Zl:1', '2026:Ml_Kbn3Ql1Zm', '2026:Ml_Kbn3Ql1Zm:1', '2026:Ml_L6N40R184', '2026:Ml_L6N40R184:1896741840', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Ql1Zl', 'Usn:Kbn3Ql1Zm', 'Usn:L6N40R184', 'Vguid:Tag:Reuters.Com']",2026-04-08T17:00:39.675674Z,['meta']
94339913,2026-04-08T16:33:18.277000Z,Meta presenta el primer modelo de IA de su equipo de superinteligencia,https://www.reuters.com/es/negocio/MUGVEOKNBBKJTE2DHFFTWF7EGM-2026-04-08/,,reuters.com,"['2026:Ml_Kbn3Ql1Yg', '2026:Ml_Kbn3Ql1Yg:1', '2026:Ml_Kbn3Ql1Yh', '2026:Ml_Kbn3Ql1Yh:1', '2026:Ml_L6N40R17G', '2026:Ml_L6N40R17G:93387376', 'Guid:Tag:Reuters.Com', 'Stock', 'Technology', 'Usn:Kbn3Ql1Yg', 'Usn:Kbn3Ql1Yh', 'Usn:L6N40R17G', 'Vguid:Tag:Reuters.Com']",2026-04-08T16:53:46.959310Z,['meta']
